dataset_id,date_of_contribution,name_contact,email_contact,type_of_reference,doi_dataset,doi_publication,comments_reference,species_reported,comments_taxonomy,realm_general,realm_specific,depth_of_collection,lat_gg,lat_mm,lat_ss,long_gg,long_mm,long_ss,origin,comments_location,date_of_collection_initial,date_of_collection_final,comments_timing,experiment_location,maintained,maintenance_duration_days,maintenance_duration_generations,maintenance_temperature,maintenance_salinity,maintenance_ph,maintenance_oxygen,maintenance_carbon_dioxide,maintenance_photoperiod,maintenance_humidity,maintenance_oxygen_units,maintenance_carbon_dioxide_units,maintenance_food_type,acclimated,acclimation_duration,acclimation_temperature,acclimation_salinity,acclimation_ph,acclimation_oxygen,acclimation_carbon_dioxide,acclimation_photoperiod,acclimation_humidity,acclimation_oxygen_units,acclimation_carbon_dioxide_units,acclimation_food_type,test_temperature,test_salinity,test_ph,test_oxygen,test_carbon_dioxide,test_oxygen_units,test_carbon_dioxide_units,test_photoperiod,test_humidity,comments_experimental_conditions,sex,parental_age,parental_age_units,parental_size_type,parental_size_units,parental_size_value,mating,method_type,fecundity,fecundity_unit,fecundity_temporal_unit,offspring_developmental_stage,offspring_size_type,offspring_size_units,offspring_size_value,comments_fecundity
Molinet_et_al_2023,28-03-2023,Carlos_Molinet,cmolinet@uach.cl,primary,https://doi.org/10.1016/j.fishres.2020.105803,https://doi.org/10.1016/j.fishres.2022.106522,,Lithodes_santolla,,marine,marine,230,-42,0,56.1,-74,47,3,field,Oeste Metalqui_Chile,10-09-2018,10-09-2018,,field,no,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,female,,,fresh mass,gram,346.4,,weighting and counting,10797,number of eggs by female,lifetime (multiple seasons),egg stage III,,,,The species is reproductively active over 8 years
Molinet_et_al_2023,28-03-2023,Carlos_Molinet,cmolinet@uach.cl,primary,https://doi.org/10.1016/j.fishres.2020.105803,https://doi.org/10.1016/j.fishres.2022.106522,,Lithodes_santolla,,marine,marine,230,-42,0,56.1,-74,47,3,field,Oeste Metalqui_Chile,10-09-2018,10-09-2018,,field,no,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,female,,,fresh mass,gram,364,,weighting and counting,5597,number of eggs by female,lifetime (multiple seasons),egg stage III,,,,The species is reproductively active over 8 years
Molinet_et_al_2023,28-03-2023,Carlos_Molinet,cmolinet@uach.cl,primary,https://doi.org/10.1016/j.fishres.2020.105803,https://doi.org/10.1016/j.fishres.2022.106522,,Lithodes_santolla,,marine,marine,174,-44,37,17.98,-72,56,34.3,field,Seno Magdalena_Chile,19-09-2018,19-09-2018,,field,no,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,female,,,fresh mass,gram,531.04,,weighting and counting,6933,number of eggs by female,lifetime (multiple seasons),egg stage III,,,,The species is reproductively active over 8 years
Molinet_et_al_2023,28-03-2023,Carlos_Molinet,cmolinet@uach.cl,primary,https://doi.org/10.1016/j.fishres.2020.105803,https://doi.org/10.1016/j.fishres.2022.106522,,Lithodes_santolla,,marine,marine,174,-44,37,17.98,-72,56,34.3,field,Seno Magdalena_Chile,19-09-2018,19-09-2018,,field,no,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,female,,,fresh mass,gram,341.68,,weighting and counting,7524,number of eggs by female,lifetime (multiple seasons),egg stage III,,,,The species is reproductively active over 8 years
Molinet_et_al_2023,28-03-2023,Carlos_Molinet,cmolinet@uach.cl,primary,https://doi.org/10.1016/j.fishres.2020.105803,https://doi.org/10.1016/j.fishres.2022.106522,,Lithodes_santolla,,marine,marine,187,-44,37,17.98,-72,56,34.3,field,Seno Magdalena_Chile,19-09-2018,19-09-2018,,field,no,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,female,,,fresh mass,gram,577.4,,weighting and counting,21133,number of eggs by female,lifetime (multiple seasons),egg stage III,,,,The species is reproductively active over 8 years
Molinet_et_al_2023,28-03-2023,Carlos_Molinet,cmolinet@uach.cl,primary,https://doi.org/10.1016/j.fishres.2020.105803,https://doi.org/10.1016/j.fishres.2022.106522,,Lithodes_santolla,,marine,marine,174,-44,37,17.98,-72,56,34.3,field,Seno Magdalena_Chile,19-09-2018,19-09-2018,,field,no,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,female,,,fresh mass,gram,419.82,,weighting and counting,8755,number of eggs by female,lifetime (multiple seasons),egg stage III,,,,The species is reproductively active over 8 years
Molinet_et_al_2023,28-03-2023,Carlos_Molinet,cmolinet@uach.cl,primary,https://doi.org/10.1016/j.fishres.2020.105803,https://doi.org/10.1016/j.fishres.2022.106522,,Lithodes_santolla,,marine,marine,187,-44,37,17.98,-72,56,34.3,field,Seno Magdalena_Chile,19-09-2018,19-09-2018,,field,no,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,female,,,fresh mass,gram,373.74,,weighting and counting,4544,number of eggs by female,lifetime (multiple seasons),egg stage III,,,,The species is reproductively active over 8 years
Molinet_et_al_2023,28-03-2023,Carlos_Molinet,cmolinet@uach.cl,primary,https://doi.org/10.1016/j.fishres.2020.105803,https://doi.org/10.1016/j.fishres.2022.106522,,Lithodes_santolla,,marine,marine,62.7,-44,37,33,-72,57,23.9,field,Seno Magdalena_Chile,19-09-2018,19-09-2018,,field,no,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,female,,,fresh mass,gram,627,,weighting and counting,15157,number of eggs by female,lifetime (multiple seasons),egg stage III,,,,The species is reproductively active over 8 years
Molinet_et_al_2023,28-03-2023,Carlos_Molinet,cmolinet@uach.cl,primary,https://doi.org/10.1016/j.fishres.2020.105803,https://doi.org/10.1016/j.fishres.2022.106522,,Lithodes_santolla,,marine,marine,187,-44,37,17.98,-72,56,34.3,field,Seno Magdalena_Chile,19-09-2018,19-09-2018,,field,no,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,female,,,fresh mass,gram,424.16,,weighting and counting,5692,number of eggs by female,lifetime (multiple seasons),egg stage III,,,,The species is reproductively active over 8 years
Molinet_et_al_2023,28-03-2023,Carlos_Molinet,cmolinet@uach.cl,primary,https://doi.org/10.1016/j.fishres.2020.105803,https://doi.org/10.1016/j.fishres.2022.106522,,Lithodes_santolla,,marine,marine,187,-44,37,17.98,-72,56,34.3,field,Seno Magdalena_Chile,19-09-2018,19-09-2018,,field,no,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,female,,,fresh mass,gram,472.2,,weighting and counting,8503,number of eggs by female,lifetime (multiple seasons),egg stage III,,,,The species is reproductively active over 8 years
Molinet_et_al_2023,28-03-2023,Carlos_Molinet,cmolinet@uach.cl,primary,https://doi.org/10.1016/j.fishres.2020.105803,https://doi.org/10.1016/j.fishres.2022.106522,,Lithodes_santolla,,marine,marine,187,-44,37,17.98,-72,56,34.3,field,Seno Magdalena_Chile,19-09-2018,19-09-2018,,field,no,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,female,,,fresh mass,gram,623.54,,weighting and counting,15467,number of eggs by female,lifetime (multiple seasons),egg stage III,,,,The species is reproductively active over 8 years
Molinet_et_al_2023,28-03-2023,Carlos_Molinet,cmolinet@uach.cl,primary,https://doi.org/10.1016/j.fishres.2020.105803,https://doi.org/10.1016/j.fishres.2022.106522,,Lithodes_santolla,,marine,marine,187,-44,37,17.98,-72,56,34.3,field,Seno Magdalena_Chile,19-09-2018,19-09-2018,,field,no,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,female,,,fresh mass,gram,547.9,,weighting and counting,8660,number of eggs by female,lifetime (multiple seasons),egg stage III,,,,The species is reproductively active over 8 years
Molinet_et_al_2023,28-03-2023,Carlos_Molinet,cmolinet@uach.cl,primary,https://doi.org/10.1016/j.fishres.2020.105803,https://doi.org/10.1016/j.fishres.2022.106522,,Lithodes_santolla,,marine,marine,187,-44,37,17.98,-72,56,34.3,field,Seno Magdalena_Chile,19-09-2018,19-09-2018,,field,no,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,female,,,fresh mass,gram,404.9,,weighting and counting,5160,number of eggs by female,lifetime (multiple seasons),egg stage III,,,,The species is reproductively active over 8 years
Molinet_et_al_2023,28-03-2023,Carlos_Molinet,cmolinet@uach.cl,primary,https://doi.org/10.1016/j.fishres.2020.105803,https://doi.org/10.1016/j.fishres.2022.106522,,Lithodes_santolla,,marine,marine,187,-44,37,17.98,-72,56,34.3,field,Seno Magdalena_Chile,19-09-2018,19-09-2018,,field,no,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,female,,,fresh mass,gram,355.88,,weighting and counting,10246,number of eggs by female,lifetime (multiple seasons),egg stage III,,,,The species is reproductively active over 8 years
Molinet_et_al_2023,28-03-2023,Carlos_Molinet,cmolinet@uach.cl,primary,https://doi.org/10.1016/j.fishres.2020.105803,https://doi.org/10.1016/j.fishres.2022.106522,,Lithodes_santolla,,marine,marine,230,-42,0,56.1,-74,47,3,field,Oeste Metalqui_Chile,09-10-2018,09-10-2018,,field,no,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,female,,,fresh mass,gram,249.22,,weighting and counting,4231,number of eggs by female,lifetime (multiple seasons),egg stage III,,,,The species is reproductively active over 8 years
Molinet_et_al_2023,28-03-2023,Carlos_Molinet,cmolinet@uach.cl,primary,https://doi.org/10.1016/j.fishres.2020.105803,https://doi.org/10.1016/j.fishres.2022.106522,,Lithodes_santolla,,marine,marine,230,-42,0,56.1,-74,47,3,field,Oeste Metalqui_Chile,09-12-2018,09-12-2018,,field,no,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,female,,,fresh mass,gram,313.4,,weighting and counting,4318,number of eggs by female,lifetime (multiple seasons),egg stage III,,,,The species is reproductively active over 8 years
Molinet_et_al_2023,28-03-2023,Carlos_Molinet,cmolinet@uach.cl,primary,https://doi.org/10.1016/j.fishres.2020.105803,https://doi.org/10.1016/j.fishres.2022.106522,,Lithodes_santolla,,marine,marine,230,-42,0,56.1,-74,47,3,field,Oeste Metalqui_Chile,09-12-2018,09-12-2018,,field,no,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,female,,,fresh mass,gram,225.26,,weighting and counting,3129,number of eggs by female,lifetime (multiple seasons),egg stage III,,,,The species is reproductively active over 8 years
Molinet_et_al_2023,28-03-2023,Carlos_Molinet,cmolinet@uach.cl,primary,https://doi.org/10.1016/j.fishres.2020.105803,https://doi.org/10.1016/j.fishres.2022.106522,,Lithodes_santolla,,marine,marine,230,-42,0,56.1,-74,47,3,field,Oeste Metalqui_Chile,09-12-2018,09-12-2018,,field,no,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,female,,,fresh mass,gram,267.24,,weighting and counting,6254,number of eggs by female,lifetime (multiple seasons),egg stage III,,,,The species is reproductively active over 8 years
Molinet_et_al_2023,28-03-2023,Carlos_Molinet,cmolinet@uach.cl,primary,https://doi.org/10.1016/j.fishres.2020.105803,https://doi.org/10.1016/j.fishres.2022.106522,,Lithodes_santolla,,marine,marine,230,-42,0,56.1,-74,47,3,field,Oeste Metalqui_Chile,09-12-2018,09-12-2018,,field,no,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,female,,,fresh mass,gram,400.6,,weighting and counting,5240,number of eggs by female,lifetime (multiple seasons),egg stage III,,,,The species is reproductively active over 8 years
Molinet_et_al_2023,28-03-2023,Carlos_Molinet,cmolinet@uach.cl,primary,https://doi.org/10.1016/j.fishres.2020.105803,https://doi.org/10.1016/j.fishres.2022.106522,,Lithodes_santolla,,marine,marine,230,-42,0,56.1,-74,47,3,field,Oeste Metalqui_Chile,09-12-2018,09-12-2018,,field,no,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,female,,,fresh mass,gram,301,,weighting and counting,5241,number of eggs by female,lifetime (multiple seasons),egg stage III,,,,The species is reproductively active over 8 years
Molinet_et_al_2023,28-03-2023,Carlos_Molinet,cmolinet@uach.cl,primary,https://doi.org/10.1016/j.fishres.2020.105803,https://doi.org/10.1016/j.fishres.2022.106522,,Lithodes_santolla,,marine,marine,230,-42,0,56.1,-74,47,3,field,Oeste Metalqui_Chile,09-12-2018,09-12-2018,,field,no,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,female,,,fresh mass,gram,305,,weighting and counting,5352,number of eggs by female,lifetime (multiple seasons),egg stage III,,,,The species is reproductively active over 8 years
Molinet_et_al_2023,28-03-2023,Carlos_Molinet,cmolinet@uach.cl,primary,https://doi.org/10.1016/j.fishres.2020.105803,https://doi.org/10.1016/j.fishres.2022.106522,,Lithodes_santolla,,marine,marine,230,-42,0,56.1,-74,47,3,field,Oeste Metalqui_Chile,09-12-2018,09-12-2018,,field,no,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,female,,,fresh mass,gram,282,,weighting and counting,2930,number of eggs by female,lifetime (multiple seasons),egg stage III,,,,The species is reproductively active over 8 years
Molinet_et_al_2023,28-03-2023,Carlos_Molinet,cmolinet@uach.cl,primary,https://doi.org/10.1016/j.fishres.2020.105803,https://doi.org/10.1016/j.fishres.2022.106522,,Lithodes_santolla,,marine,marine,230,-42,0,56.1,-74,47,3,field,Oeste Metalqui_Chile,09-12-2018,09-12-2018,,field,no,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,female,,,fresh mass,gram,323,,weighting and counting,4404,number of eggs by female,lifetime (multiple seasons),egg stage III,,,,The species is reproductively active over 8 years
Molinet_et_al_2023,28-03-2023,Carlos_Molinet,cmolinet@uach.cl,primary,https://doi.org/10.1016/j.fishres.2020.105803,https://doi.org/10.1016/j.fishres.2022.106522,,Lithodes_santolla,,marine,marine,174,-44,37,17.98,-72,56,34.3,field,Seno Magdalena_Chile,19-09-2018,19-09-2018,,field,no,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,female,,,fresh mass,gram,326.6,,weighting and counting,5711,number of eggs by female,lifetime (multiple seasons),egg stage III,,,,The species is reproductively active over 8 years
Molinet_et_al_2023,28-03-2023,Carlos_Molinet,cmolinet@uach.cl,primary,https://doi.org/10.1016/j.fishres.2020.105803,https://doi.org/10.1016/j.fishres.2022.106522,,Lithodes_santolla,,marine,marine,174,-44,37,17.98,-72,56,34.3,field,Seno Magdalena_Chile,19-09-2018,19-09-2018,,field,no,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,female,,,fresh mass,gram,770.56,,weighting and counting,9276,number of eggs by female,lifetime (multiple seasons),egg stage III,,,,The species is reproductively active over 8 years
Molinet_et_al_2023,28-03-2023,Carlos_Molinet,cmolinet@uach.cl,primary,https://doi.org/10.1016/j.fishres.2020.105803,https://doi.org/10.1016/j.fishres.2022.106522,,Lithodes_santolla,,marine,marine,182,-44,37,17.98,-72,56,34.3,field,Seno Magdalena_Chile,19-09-2018,19-09-2018,,field,no,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,female,,,fresh mass,gram,310.52,,weighting and counting,1899,number of eggs by female,lifetime (multiple seasons),egg stage III,,,,The species is reproductively active over 8 years
Molinet_et_al_2023,28-03-2023,Carlos_Molinet,cmolinet@uach.cl,primary,https://doi.org/10.1016/j.fishres.2020.105803,https://doi.org/10.1016/j.fishres.2022.106522,,Lithodes_santolla,,marine,marine,187,-44,37,17.98,-72,56,34.3,field,Seno Magdalena_Chile,19-09-2018,19-09-2018,,field,no,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,female,,,fresh mass,gram,677.08,,weighting and counting,4826,number of eggs by female,lifetime (multiple seasons),egg stage III,,,,The species is reproductively active over 8 years
Molinet_et_al_2023,28-03-2023,Carlos_Molinet,cmolinet@uach.cl,primary,https://doi.org/10.1016/j.fishres.2020.105803,https://doi.org/10.1016/j.fishres.2022.106522,,Lithodes_santolla,,marine,marine,182,-44,37,17.98,-72,56,34.3,field,Seno Magdalena_Chile,19-09-2018,19-09-2018,,field,no,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,female,,,fresh mass,gram,726.62,,weighting and counting,7303,number of eggs by female,lifetime (multiple seasons),egg stage III,,,,The species is reproductively active over 8 years
Molinet_et_al_2023,28-03-2023,Carlos_Molinet,cmolinet@uach.cl,primary,https://doi.org/10.1016/j.fishres.2020.105803,https://doi.org/10.1016/j.fishres.2022.106522,,Lithodes_santolla,,marine,marine,187,-44,37,17.98,-72,56,34.3,field,Seno Magdalena_Chile,19-09-2018,19-09-2018,,field,no,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,female,,,fresh mass,gram,573.8,,weighting and counting,6044,number of eggs by female,lifetime (multiple seasons),egg stage III,,,,The species is reproductively active over 8 years
Molinet_et_al_2023,28-03-2023,Carlos_Molinet,cmolinet@uach.cl,primary,https://doi.org/10.1016/j.fishres.2020.105803,https://doi.org/10.1016/j.fishres.2022.106522,,Lithodes_santolla,,marine,marine,230,-42,0,56.1,-74,47,3,field,Oeste Metalqui_Chile,09-12-2018,09-12-2018,,field,no,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,female,,,fresh mass,gram,237.9,,weighting and counting,1410,number of eggs by female,lifetime (multiple seasons),egg stage III,,,,The species is reproductively active over 8 years
Molinet_et_al_2023,28-03-2023,Carlos_Molinet,cmolinet@uach.cl,primary,https://doi.org/10.1016/j.fishres.2020.105803,https://doi.org/10.1016/j.fishres.2022.106522,,Lithodes_santolla,,marine,marine,230,-42,0,56.1,-74,47,3,field,Oeste Metalqui_Chile,09-12-2018,09-12-2018,,field,no,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,female,,,fresh mass,gram,208,,weighting and counting,3005,number of eggs by female,lifetime (multiple seasons),egg stage III,,,,The species is reproductively active over 8 years
Molinet_et_al_2023,28-03-2023,Carlos_Molinet,cmolinet@uach.cl,primary,https://doi.org/10.1016/j.fishres.2020.105803,https://doi.org/10.1016/j.fishres.2022.106522,,Lithodes_santolla,,marine,marine,230,-42,0,56.1,-74,47,3,field,Oeste Metalqui_Chile,09-12-2018,09-12-2018,,field,no,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,female,,,fresh mass,gram,255,,weighting and counting,3009,number of eggs by female,lifetime (multiple seasons),egg stage III,,,,The species is reproductively active over 8 years
Molinet_et_al_2023,28-03-2023,Carlos_Molinet,cmolinet@uach.cl,primary,https://doi.org/10.1016/j.fishres.2020.105803,https://doi.org/10.1016/j.fishres.2022.106522,,Lithodes_santolla,,marine,marine,230,-42,0,56.1,-74,47,3,field,Oeste Metalqui_Chile,09-12-2018,09-12-2018,,field,no,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,female,,,fresh mass,gram,318.2,,weighting and counting,4893,number of eggs by female,lifetime (multiple seasons),egg stage III,,,,The species is reproductively active over 8 years
Molinet_et_al_2023,28-03-2023,Carlos_Molinet,cmolinet@uach.cl,primary,https://doi.org/10.1016/j.fishres.2020.105803,https://doi.org/10.1016/j.fishres.2022.106522,,Lithodes_santolla,,marine,marine,230,-42,0,56.1,-74,47,3,field,Oeste Metalqui_Chile,09-12-2018,09-12-2018,,field,no,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,female,,,fresh mass,gram,430,,weighting and counting,8009,number of eggs by female,lifetime (multiple seasons),egg stage III,,,,The species is reproductively active over 8 years
Molinet_et_al_2023,28-03-2023,Carlos_Molinet,cmolinet@uach.cl,primary,https://doi.org/10.1016/j.fishres.2020.105803,https://doi.org/10.1016/j.fishres.2022.106522,,Lithodes_santolla,,marine,marine,70,-42,43,10.8,-74,24,,field,Estero Butan_Chile,26-07-2019,26-07-2019,,field,no,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,female,,,fresh mass,gram,538.08,,weighting and counting,5026,number of eggs by female,lifetime (multiple seasons),egg stage III,,,,The species is reproductively active over 8 years
Molinet_et_al_2023,28-03-2023,Carlos_Molinet,cmolinet@uach.cl,primary,https://doi.org/10.1016/j.fishres.2020.105803,https://doi.org/10.1016/j.fishres.2022.106522,,Lithodes_santolla,,marine,marine,70,-42,43,10.8,-74,24,,field,Estero Butan_Chile,26-07-2019,26-07-2019,,field,no,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,female,,,fresh mass,gram,854.8,,weighting and counting,3995,number of eggs by female,lifetime (multiple seasons),egg stage III,,,,The species is reproductively active over 8 years
Molinet_et_al_2023,28-03-2023,Carlos_Molinet,cmolinet@uach.cl,primary,https://doi.org/10.1016/j.fishres.2020.105803,https://doi.org/10.1016/j.fishres.2022.106522,,Lithodes_santolla,,marine,marine,70,-42,43,10.8,-74,24,,field,Estero Butan_Chile,26-07-2019,26-07-2019,,field,no,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,female,,,fresh mass,gram,1037.5,,weighting and counting,2880,number of eggs by female,lifetime (multiple seasons),egg stage III,,,,The species is reproductively active over 8 years
Molinet_et_al_2023,28-03-2023,Carlos_Molinet,cmolinet@uach.cl,primary,https://doi.org/10.1016/j.fishres.2020.105803,https://doi.org/10.1016/j.fishres.2022.106522,,Lithodes_santolla,,marine,marine,70,-42,43,10.8,-74,24,,field,Estero Butan_Chile,26-07-2019,26-07-2019,,field,no,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,female,,,fresh mass,gram,1052.74,,weighting and counting,11802,number of eggs by female,lifetime (multiple seasons),egg stage III,,,,The species is reproductively active over 8 years
Molinet_et_al_2023,28-03-2023,Carlos_Molinet,cmolinet@uach.cl,primary,https://doi.org/10.1016/j.fishres.2020.105803,https://doi.org/10.1016/j.fishres.2022.106522,,Lithodes_santolla,,marine,marine,70,-42,43,10.8,-74,24,,field,Estero Butan_Chile,26-07-2019,26-07-2019,,field,no,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,female,,,fresh mass,gram,860.88,,weighting and counting,11247,number of eggs by female,lifetime (multiple seasons),egg stage III,,,,The species is reproductively active over 8 years
Molinet_et_al_2023,28-03-2023,Carlos_Molinet,cmolinet@uach.cl,primary,https://doi.org/10.1016/j.fishres.2020.105803,https://doi.org/10.1016/j.fishres.2022.106522,,Lithodes_santolla,,marine,marine,70,-42,43,10.8,-74,24,,field,Estero Butan_Chile,26-07-2019,26-07-2019,,field,no,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,female,,,fresh mass,gram,890.7,,weighting and counting,13696,number of eggs by female,lifetime (multiple seasons),egg stage III,,,,The species is reproductively active over 8 years
Molinet_et_al_2023,28-03-2023,Carlos_Molinet,cmolinet@uach.cl,primary,https://doi.org/10.1016/j.fishres.2020.105803,https://doi.org/10.1016/j.fishres.2022.106522,,Lithodes_santolla,,marine,marine,,-45,6,45.78,-74,28,27.54,field,Aysen_Chile,27-07-2019,27-07-2019,,field,no,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,female,,,fresh mass,gram,841.54,,weighting and counting,7508,number of eggs by female,lifetime (multiple seasons),egg stage III,,,,The species is reproductively active over 8 years
Molinet_et_al_2023,28-03-2023,Carlos_Molinet,cmolinet@uach.cl,primary,https://doi.org/10.1016/j.fishres.2020.105803,https://doi.org/10.1016/j.fishres.2022.106522,,Lithodes_santolla,,marine,marine,,-45,6,45.78,-74,28,27.54,field,Aysen_Chile,27-07-2019,27-07-2019,,field,no,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,female,,,fresh mass,gram,1522.96,,weighting and counting,37507,number of eggs by female,lifetime (multiple seasons),egg stage III,,,,The species is reproductively active over 8 years
