dataset_id,date_of_contribution,name_contact,email_contact,type_of_reference,doi_dataset,doi_publication,comments_reference,species_reported,location_description,realm_general,realm_specific,elevation_of_collection,depth_of_collection,lat_gg_mm_ss,long_gg_mm_ss,lat_gg,lat_mm,lat_ss,long_gg,long_mm,long_ss,origin,comments_location,date_of_collection_initial,date_of_collection_final,comments_timing,maintained,maintenance_duration_days,maintenance_duration_generations,maintenance_temperature,maintenance_salinity,maintenance_ph,maintenance_oxygen,maintenance_carbon_dioxide,maintenance_photoperiod,maintenance_humidity,maintenance_oxygen_units,maintenance_carbon_dioxide_units,maintenance_food_type,acclimated,acclimation_duration,acclimation_temperature,acclimation_salinity,acclimation_ph,acclimation_oxygen,acclimation_carbon_dioxide,acclimation_photoperiod,acclimation_humidity,acclimation_oxygen_units,acclimation_carbon_dioxide_units,acclimation_food_type,metabolic_rate_type,acclimation_chamber,fasting_time,sensor_type,respiration_volume,delay_time,respiratory_chamber_material,incubation_time,respirometry_type,breathing_mode,life_stage_general,life_stage_specific,sex,reproductive_stage,size_type,size_units,size_value,test_temperature,test_salinity,test_ph,test_oxygen,test_carbon_dioxide,test_oxygen_units,test_carbon_dioxide_units,test_photoperiod,test_humidity,comments_experimental_conditions,resp_unit,resp_value,comments_respiration
Barneche_et_al_2019,18-04-2023,Diego_Barneche,d.barneche@aims.gov.au,primary,https://doi.org/10.5281/zenodo.2634100,https://doi.org/10.1111/1365-2435.13348,,Danio_rerio,,freshwater,freshwater,,0,,,,,,,,,laboratory,,18-05-2018,19-07-2018,,yes,,,29,,,,,,,,,,no,,,,,,,,,,,,standard,2,1,Loligo Witrox,27,,,,closed,aquatic,,,,,fresh mass,gram,0.2404,29,,,,,,,,,,mLO2/h/ind,0.191637709,
Barneche_et_al_2019,18-04-2023,Diego_Barneche,d.barneche@aims.gov.au,primary,https://doi.org/10.5281/zenodo.2634100,https://doi.org/10.1111/1365-2435.13348,,Danio_rerio,,freshwater,freshwater,,0,,,,,,,,,laboratory,,18-05-2018,19-07-2018,,yes,,,29,,,,,,,,,,no,,,,,,,,,,,,standard,2,1,Loligo Witrox,27,,,,closed,aquatic,,,,,fresh mass,gram,0.1866,29,,,,,,,,,,mLO2/h/ind,0.120661896,
Barneche_et_al_2019,18-04-2023,Diego_Barneche,d.barneche@aims.gov.au,primary,https://doi.org/10.5281/zenodo.2634100,https://doi.org/10.1111/1365-2435.13348,,Danio_rerio,,freshwater,freshwater,,0,,,,,,,,,laboratory,,18-05-2018,19-07-2018,,yes,,,29,,,,,,,,,,no,,,,,,,,,,,,standard,2,1,Loligo Witrox,27,,,,closed,aquatic,,,,,fresh mass,gram,0.2127,29,,,,,,,,,,mLO2/h/ind,0.119039385,
Barneche_et_al_2019,18-04-2023,Diego_Barneche,d.barneche@aims.gov.au,primary,https://doi.org/10.5281/zenodo.2634100,https://doi.org/10.1111/1365-2435.13348,,Danio_rerio,,freshwater,freshwater,,0,,,,,,,,,laboratory,,18-05-2018,19-07-2018,,yes,,,29,,,,,,,,,,no,,,,,,,,,,,,standard,2,1,Loligo Witrox,27,,,,closed,aquatic,,,,,fresh mass,gram,0.2756,29,,,,,,,,,,mLO2/h/ind,0.081875541,
Barneche_et_al_2019,18-04-2023,Diego_Barneche,d.barneche@aims.gov.au,primary,https://doi.org/10.5281/zenodo.2634100,https://doi.org/10.1111/1365-2435.13348,,Danio_rerio,,freshwater,freshwater,,0,,,,,,,,,laboratory,,18-05-2018,19-07-2018,,yes,,,29,,,,,,,,,,no,,,,,,,,,,,,standard,2,1,Loligo Witrox,27,,,,closed,aquatic,,,,,fresh mass,gram,0.2304,29,,,,,,,,,,mLO2/h/ind,0.087684974,
Barneche_et_al_2019,18-04-2023,Diego_Barneche,d.barneche@aims.gov.au,primary,https://doi.org/10.5281/zenodo.2634100,https://doi.org/10.1111/1365-2435.13348,,Danio_rerio,,freshwater,freshwater,,0,,,,,,,,,laboratory,,18-05-2018,19-07-2018,,yes,,,29,,,,,,,,,,no,,,,,,,,,,,,standard,2,1,Loligo Witrox,27,,,,closed,aquatic,,,,,fresh mass,gram,0.3124,29,,,,,,,,,,mLO2/h/ind,0.181210945,
Barneche_et_al_2019,18-04-2023,Diego_Barneche,d.barneche@aims.gov.au,primary,https://doi.org/10.5281/zenodo.2634100,https://doi.org/10.1111/1365-2435.13348,,Danio_rerio,,freshwater,freshwater,,0,,,,,,,,,laboratory,,18-05-2018,19-07-2018,,yes,,,32,,,,,,,,,,no,,,,,,,,,,,,standard,2,1,Loligo Witrox,27,,,,closed,aquatic,,,,,fresh mass,gram,0.2867,32,,,,,,,,,,mLO2/h/ind,0.156995953,
Barneche_et_al_2019,18-04-2023,Diego_Barneche,d.barneche@aims.gov.au,primary,https://doi.org/10.5281/zenodo.2634100,https://doi.org/10.1111/1365-2435.13348,,Danio_rerio,,freshwater,freshwater,,0,,,,,,,,,laboratory,,18-05-2018,19-07-2018,,yes,,,32,,,,,,,,,,no,,,,,,,,,,,,standard,2,1,Loligo Witrox,27,,,,closed,aquatic,,,,,fresh mass,gram,0.2487,32,,,,,,,,,,mLO2/h/ind,0.147863271,
Barneche_et_al_2019,18-04-2023,Diego_Barneche,d.barneche@aims.gov.au,primary,https://doi.org/10.5281/zenodo.2634100,https://doi.org/10.1111/1365-2435.13348,,Danio_rerio,,freshwater,freshwater,,0,,,,,,,,,laboratory,,18-05-2018,19-07-2018,,yes,,,32,,,,,,,,,,no,,,,,,,,,,,,standard,2,1,Loligo Witrox,27,,,,closed,aquatic,,,,,fresh mass,gram,0.2371,32,,,,,,,,,,mLO2/h/ind,0.125210175,
Barneche_et_al_2019,18-04-2023,Diego_Barneche,d.barneche@aims.gov.au,primary,https://doi.org/10.5281/zenodo.2634100,https://doi.org/10.1111/1365-2435.13348,,Danio_rerio,,freshwater,freshwater,,0,,,,,,,,,laboratory,,18-05-2018,19-07-2018,,yes,,,20,,,,,,,,,,no,,,,,,,,,,,,standard,2,1,Loligo Witrox,27,,,,closed,aquatic,,,,,fresh mass,gram,0.1292,20,,,,,,,,,,mLO2/h/ind,0.037304013,
Barneche_et_al_2019,18-04-2023,Diego_Barneche,d.barneche@aims.gov.au,primary,https://doi.org/10.5281/zenodo.2634100,https://doi.org/10.1111/1365-2435.13348,,Danio_rerio,,freshwater,freshwater,,0,,,,,,,,,laboratory,,18-05-2018,19-07-2018,,yes,,,20,,,,,,,,,,no,,,,,,,,,,,,standard,2,1,Loligo Witrox,27,,,,closed,aquatic,,,,,fresh mass,gram,0.2342,20,,,,,,,,,,mLO2/h/ind,0.071177694,
Barneche_et_al_2019,18-04-2023,Diego_Barneche,d.barneche@aims.gov.au,primary,https://doi.org/10.5281/zenodo.2634100,https://doi.org/10.1111/1365-2435.13348,,Danio_rerio,,freshwater,freshwater,,0,,,,,,,,,laboratory,,18-05-2018,19-07-2018,,yes,,,20,,,,,,,,,,no,,,,,,,,,,,,standard,2,1,Loligo Witrox,27,,,,closed,aquatic,,,,,fresh mass,gram,0.1016,20,,,,,,,,,,mLO2/h/ind,0.037083127,
Barneche_et_al_2019,18-04-2023,Diego_Barneche,d.barneche@aims.gov.au,primary,https://doi.org/10.5281/zenodo.2634100,https://doi.org/10.1111/1365-2435.13348,,Danio_rerio,,freshwater,freshwater,,0,,,,,,,,,laboratory,,18-05-2018,19-07-2018,,yes,,,20,,,,,,,,,,no,,,,,,,,,,,,standard,2,1,Loligo Witrox,27,,,,closed,aquatic,,,,,fresh mass,gram,0.2689,20,,,,,,,,,,mLO2/h/ind,0.078630154,
Barneche_et_al_2019,18-04-2023,Diego_Barneche,d.barneche@aims.gov.au,primary,https://doi.org/10.5281/zenodo.2634100,https://doi.org/10.1111/1365-2435.13348,,Danio_rerio,,freshwater,freshwater,,0,,,,,,,,,laboratory,,18-05-2018,19-07-2018,,yes,,,20,,,,,,,,,,no,,,,,,,,,,,,standard,2,1,Loligo Witrox,27,,,,closed,aquatic,,,,,fresh mass,gram,0.1713,20,,,,,,,,,,mLO2/h/ind,0.055563996,
Barneche_et_al_2019,18-04-2023,Diego_Barneche,d.barneche@aims.gov.au,primary,https://doi.org/10.5281/zenodo.2634100,https://doi.org/10.1111/1365-2435.13348,,Danio_rerio,,freshwater,freshwater,,0,,,,,,,,,laboratory,,18-05-2018,19-07-2018,,yes,,,20,,,,,,,,,,no,,,,,,,,,,,,standard,2,1,Loligo Witrox,27,,,,closed,aquatic,,,,,fresh mass,gram,0.2983,20,,,,,,,,,,mLO2/h/ind,0.077668396,
Barneche_et_al_2019,18-04-2023,Diego_Barneche,d.barneche@aims.gov.au,primary,https://doi.org/10.5281/zenodo.2634100,https://doi.org/10.1111/1365-2435.13348,,Danio_rerio,,freshwater,freshwater,,0,,,,,,,,,laboratory,,18-05-2018,19-07-2018,,yes,,,20,,,,,,,,,,no,,,,,,,,,,,,standard,2,1,Loligo Witrox,27,,,,closed,aquatic,,,,,fresh mass,gram,0.1638,20,,,,,,,,,,mLO2/h/ind,0.026795315,
Barneche_et_al_2019,18-04-2023,Diego_Barneche,d.barneche@aims.gov.au,primary,https://doi.org/10.5281/zenodo.2634100,https://doi.org/10.1111/1365-2435.13348,,Danio_rerio,,freshwater,freshwater,,0,,,,,,,,,laboratory,,18-05-2018,19-07-2018,,yes,,,20,,,,,,,,,,no,,,,,,,,,,,,standard,2,1,Loligo Witrox,27,,,,closed,aquatic,,,,,fresh mass,gram,0.1375,20,,,,,,,,,,mLO2/h/ind,0.031308716,
Barneche_et_al_2019,18-04-2023,Diego_Barneche,d.barneche@aims.gov.au,primary,https://doi.org/10.5281/zenodo.2634100,https://doi.org/10.1111/1365-2435.13348,,Danio_rerio,,freshwater,freshwater,,0,,,,,,,,,laboratory,,18-05-2018,19-07-2018,,yes,,,29,,,,,,,,,,no,,,,,,,,,,,,standard,2,1,Loligo Witrox,27,,,,closed,aquatic,,,,,fresh mass,gram,0.2983,29,,,,,,,,,,mLO2/h/ind,0.091618556,
Barneche_et_al_2019,18-04-2023,Diego_Barneche,d.barneche@aims.gov.au,primary,https://doi.org/10.5281/zenodo.2634100,https://doi.org/10.1111/1365-2435.13348,,Danio_rerio,,freshwater,freshwater,,0,,,,,,,,,laboratory,,18-05-2018,19-07-2018,,yes,,,29,,,,,,,,,,no,,,,,,,,,,,,standard,2,1,Loligo Witrox,27,,,,closed,aquatic,,,,,fresh mass,gram,0.1973,29,,,,,,,,,,mLO2/h/ind,0.175594337,
Barneche_et_al_2019,18-04-2023,Diego_Barneche,d.barneche@aims.gov.au,primary,https://doi.org/10.5281/zenodo.2634100,https://doi.org/10.1111/1365-2435.13348,,Danio_rerio,,freshwater,freshwater,,0,,,,,,,,,laboratory,,18-05-2018,19-07-2018,,yes,,,26,,,,,,,,,,no,,,,,,,,,,,,standard,2,1,Loligo Witrox,27,,,,closed,aquatic,,,,,fresh mass,gram,0.2667,26,,,,,,,,,,mLO2/h/ind,0.137625818,
Barneche_et_al_2019,18-04-2023,Diego_Barneche,d.barneche@aims.gov.au,primary,https://doi.org/10.5281/zenodo.2634100,https://doi.org/10.1111/1365-2435.13348,,Danio_rerio,,freshwater,freshwater,,0,,,,,,,,,laboratory,,18-05-2018,19-07-2018,,yes,,,26,,,,,,,,,,no,,,,,,,,,,,,standard,2,1,Loligo Witrox,27,,,,closed,aquatic,,,,,fresh mass,gram,0.193,26,,,,,,,,,,mLO2/h/ind,0.093366784,
Barneche_et_al_2019,18-04-2023,Diego_Barneche,d.barneche@aims.gov.au,primary,https://doi.org/10.5281/zenodo.2634100,https://doi.org/10.1111/1365-2435.13348,,Danio_rerio,,freshwater,freshwater,,0,,,,,,,,,laboratory,,18-05-2018,19-07-2018,,yes,,,26,,,,,,,,,,no,,,,,,,,,,,,standard,2,1,Loligo Witrox,27,,,,closed,aquatic,,,,,fresh mass,gram,0.2234,26,,,,,,,,,,mLO2/h/ind,0.151426217,
Barneche_et_al_2019,18-04-2023,Diego_Barneche,d.barneche@aims.gov.au,primary,https://doi.org/10.5281/zenodo.2634100,https://doi.org/10.1111/1365-2435.13348,,Danio_rerio,,freshwater,freshwater,,0,,,,,,,,,laboratory,,18-05-2018,19-07-2018,,yes,,,26,,,,,,,,,,no,,,,,,,,,,,,standard,2,1,Loligo Witrox,27,,,,closed,aquatic,,,,,fresh mass,gram,0.2772,26,,,,,,,,,,mLO2/h/ind,0.103819994,
Barneche_et_al_2019,18-04-2023,Diego_Barneche,d.barneche@aims.gov.au,primary,https://doi.org/10.5281/zenodo.2634100,https://doi.org/10.1111/1365-2435.13348,,Danio_rerio,,freshwater,freshwater,,0,,,,,,,,,laboratory,,18-05-2018,19-07-2018,,yes,,,26,,,,,,,,,,no,,,,,,,,,,,,standard,2,1,Loligo Witrox,27,,,,closed,aquatic,,,,,fresh mass,gram,0.1976,26,,,,,,,,,,mLO2/h/ind,0.153526215,
Barneche_et_al_2019,18-04-2023,Diego_Barneche,d.barneche@aims.gov.au,primary,https://doi.org/10.5281/zenodo.2634100,https://doi.org/10.1111/1365-2435.13348,,Danio_rerio,,freshwater,freshwater,,0,,,,,,,,,laboratory,,18-05-2018,19-07-2018,,yes,,,26,,,,,,,,,,no,,,,,,,,,,,,standard,2,1,Loligo Witrox,27,,,,closed,aquatic,,,,,fresh mass,gram,0.2735,26,,,,,,,,,,mLO2/h/ind,0.131619093,
Barneche_et_al_2019,18-04-2023,Diego_Barneche,d.barneche@aims.gov.au,primary,https://doi.org/10.5281/zenodo.2634100,https://doi.org/10.1111/1365-2435.13348,,Danio_rerio,,freshwater,freshwater,,0,,,,,,,,,laboratory,,18-05-2018,19-07-2018,,yes,,,26,,,,,,,,,,no,,,,,,,,,,,,standard,2,1,Loligo Witrox,27,,,,closed,aquatic,,,,,fresh mass,gram,0.3824,26,,,,,,,,,,mLO2/h/ind,0.083283297,
Barneche_et_al_2019,18-04-2023,Diego_Barneche,d.barneche@aims.gov.au,primary,https://doi.org/10.5281/zenodo.2634100,https://doi.org/10.1111/1365-2435.13348,,Danio_rerio,,freshwater,freshwater,,0,,,,,,,,,laboratory,,18-05-2018,19-07-2018,,yes,,,26,,,,,,,,,,no,,,,,,,,,,,,standard,2,1,Loligo Witrox,27,,,,closed,aquatic,,,,,fresh mass,gram,0.2097,26,,,,,,,,,,mLO2/h/ind,0.055768867,
Barneche_et_al_2019,18-04-2023,Diego_Barneche,d.barneche@aims.gov.au,primary,https://doi.org/10.5281/zenodo.2634100,https://doi.org/10.1111/1365-2435.13348,,Danio_rerio,,freshwater,freshwater,,0,,,,,,,,,laboratory,,18-05-2018,19-07-2018,,yes,,,32,,,,,,,,,,no,,,,,,,,,,,,standard,2,1,Loligo Witrox,27,,,,closed,aquatic,,,,,fresh mass,gram,0.2119,32,,,,,,,,,,mLO2/h/ind,0.100757513,
Barneche_et_al_2019,18-04-2023,Diego_Barneche,d.barneche@aims.gov.au,primary,https://doi.org/10.5281/zenodo.2634100,https://doi.org/10.1111/1365-2435.13348,,Danio_rerio,,freshwater,freshwater,,0,,,,,,,,,laboratory,,18-05-2018,19-07-2018,,yes,,,32,,,,,,,,,,no,,,,,,,,,,,,standard,2,1,Loligo Witrox,27,,,,closed,aquatic,,,,,fresh mass,gram,0.2283,32,,,,,,,,,,mLO2/h/ind,0.12854673,
Barneche_et_al_2019,18-04-2023,Diego_Barneche,d.barneche@aims.gov.au,primary,https://doi.org/10.5281/zenodo.2634100,https://doi.org/10.1111/1365-2435.13348,,Danio_rerio,,freshwater,freshwater,,0,,,,,,,,,laboratory,,18-05-2018,19-07-2018,,yes,,,32,,,,,,,,,,no,,,,,,,,,,,,standard,2,1,Loligo Witrox,27,,,,closed,aquatic,,,,,fresh mass,gram,0.2077,32,,,,,,,,,,mLO2/h/ind,0.18414883,
Barneche_et_al_2019,18-04-2023,Diego_Barneche,d.barneche@aims.gov.au,primary,https://doi.org/10.5281/zenodo.2634100,https://doi.org/10.1111/1365-2435.13348,,Danio_rerio,,freshwater,freshwater,,0,,,,,,,,,laboratory,,18-05-2018,19-07-2018,,yes,,,32,,,,,,,,,,no,,,,,,,,,,,,standard,2,1,Loligo Witrox,27,,,,closed,aquatic,,,,,fresh mass,gram,0.1986,32,,,,,,,,,,mLO2/h/ind,0.081715565,
Barneche_et_al_2019,18-04-2023,Diego_Barneche,d.barneche@aims.gov.au,primary,https://doi.org/10.5281/zenodo.2634100,https://doi.org/10.1111/1365-2435.13348,,Danio_rerio,,freshwater,freshwater,,0,,,,,,,,,laboratory,,18-05-2018,19-07-2018,,yes,,,29,,,,,,,,,,no,,,,,,,,,,,,standard,2,1,Loligo Witrox,27,,,,closed,aquatic,,,,,fresh mass,gram,0.2439,29,,,,,,,,,,mLO2/h/ind,0.155195191,
Barneche_et_al_2019,18-04-2023,Diego_Barneche,d.barneche@aims.gov.au,primary,https://doi.org/10.5281/zenodo.2634100,https://doi.org/10.1111/1365-2435.13348,,Danio_rerio,,freshwater,freshwater,,0,,,,,,,,,laboratory,,18-05-2018,19-07-2018,,yes,,,29,,,,,,,,,,no,,,,,,,,,,,,standard,2,1,Loligo Witrox,27,,,,closed,aquatic,,,,,fresh mass,gram,0.2568,29,,,,,,,,,,mLO2/h/ind,0.149642633,
Barneche_et_al_2019,18-04-2023,Diego_Barneche,d.barneche@aims.gov.au,primary,https://doi.org/10.5281/zenodo.2634100,https://doi.org/10.1111/1365-2435.13348,,Danio_rerio,,freshwater,freshwater,,0,,,,,,,,,laboratory,,18-05-2018,19-07-2018,,yes,,,29,,,,,,,,,,no,,,,,,,,,,,,standard,2,1,Loligo Witrox,27,,,,closed,aquatic,,,,,fresh mass,gram,0.3404,29,,,,,,,,,,mLO2/h/ind,0.180959845,
Barneche_et_al_2019,18-04-2023,Diego_Barneche,d.barneche@aims.gov.au,primary,https://doi.org/10.5281/zenodo.2634100,https://doi.org/10.1111/1365-2435.13348,,Danio_rerio,,freshwater,freshwater,,0,,,,,,,,,laboratory,,18-05-2018,19-07-2018,,yes,,,29,,,,,,,,,,no,,,,,,,,,,,,standard,2,1,Loligo Witrox,27,,,,closed,aquatic,,,,,fresh mass,gram,0.2122,29,,,,,,,,,,mLO2/h/ind,0.124090447,
Barneche_et_al_2019,18-04-2023,Diego_Barneche,d.barneche@aims.gov.au,primary,https://doi.org/10.5281/zenodo.2634100,https://doi.org/10.1111/1365-2435.13348,,Danio_rerio,,freshwater,freshwater,,0,,,,,,,,,laboratory,,18-05-2018,19-07-2018,,yes,,,29,,,,,,,,,,no,,,,,,,,,,,,standard,2,1,Loligo Witrox,27,,,,closed,aquatic,,,,,fresh mass,gram,0.2184,29,,,,,,,,,,mLO2/h/ind,0.102686679,
Barneche_et_al_2019,18-04-2023,Diego_Barneche,d.barneche@aims.gov.au,primary,https://doi.org/10.5281/zenodo.2634100,https://doi.org/10.1111/1365-2435.13348,,Danio_rerio,,freshwater,freshwater,,0,,,,,,,,,laboratory,,18-05-2018,19-07-2018,,yes,,,29,,,,,,,,,,no,,,,,,,,,,,,standard,2,1,Loligo Witrox,27,,,,closed,aquatic,,,,,fresh mass,gram,0.2331,29,,,,,,,,,,mLO2/h/ind,0.148905009,
Barneche_et_al_2019,18-04-2023,Diego_Barneche,d.barneche@aims.gov.au,primary,https://doi.org/10.5281/zenodo.2634100,https://doi.org/10.1111/1365-2435.13348,,Danio_rerio,,freshwater,freshwater,,0,,,,,,,,,laboratory,,18-05-2018,19-07-2018,,yes,,,32,,,,,,,,,,no,,,,,,,,,,,,standard,2,1,Loligo Witrox,27,,,,closed,aquatic,,,,,fresh mass,gram,0.2146,32,,,,,,,,,,mLO2/h/ind,0.222838624,
Barneche_et_al_2019,18-04-2023,Diego_Barneche,d.barneche@aims.gov.au,primary,https://doi.org/10.5281/zenodo.2634100,https://doi.org/10.1111/1365-2435.13348,,Danio_rerio,,freshwater,freshwater,,0,,,,,,,,,laboratory,,18-05-2018,19-07-2018,,yes,,,32,,,,,,,,,,no,,,,,,,,,,,,standard,2,1,Loligo Witrox,27,,,,closed,aquatic,,,,,fresh mass,gram,0.3261,32,,,,,,,,,,mLO2/h/ind,0.204284479,
Barneche_et_al_2019,18-04-2023,Diego_Barneche,d.barneche@aims.gov.au,primary,https://doi.org/10.5281/zenodo.2634100,https://doi.org/10.1111/1365-2435.13348,,Danio_rerio,,freshwater,freshwater,,0,,,,,,,,,laboratory,,18-05-2018,19-07-2018,,yes,,,32,,,,,,,,,,no,,,,,,,,,,,,standard,2,1,Loligo Witrox,27,,,,closed,aquatic,,,,,fresh mass,gram,0.2722,32,,,,,,,,,,mLO2/h/ind,0.223337748,
Barneche_et_al_2019,18-04-2023,Diego_Barneche,d.barneche@aims.gov.au,primary,https://doi.org/10.5281/zenodo.2634100,https://doi.org/10.1111/1365-2435.13348,,Danio_rerio,,freshwater,freshwater,,0,,,,,,,,,laboratory,,18-05-2018,19-07-2018,,yes,,,20,,,,,,,,,,no,,,,,,,,,,,,standard,2,1,Loligo Witrox,27,,,,closed,aquatic,,,,,fresh mass,gram,0.2871,20,,,,,,,,,,mLO2/h/ind,0.093937066,
Barneche_et_al_2019,18-04-2023,Diego_Barneche,d.barneche@aims.gov.au,primary,https://doi.org/10.5281/zenodo.2634100,https://doi.org/10.1111/1365-2435.13348,,Danio_rerio,,freshwater,freshwater,,0,,,,,,,,,laboratory,,18-05-2018,19-07-2018,,yes,,,20,,,,,,,,,,no,,,,,,,,,,,,standard,2,1,Loligo Witrox,27,,,,closed,aquatic,,,,,fresh mass,gram,0.1547,20,,,,,,,,,,mLO2/h/ind,0.06457194,
Barneche_et_al_2019,18-04-2023,Diego_Barneche,d.barneche@aims.gov.au,primary,https://doi.org/10.5281/zenodo.2634100,https://doi.org/10.1111/1365-2435.13348,,Danio_rerio,,freshwater,freshwater,,0,,,,,,,,,laboratory,,18-05-2018,19-07-2018,,yes,,,20,,,,,,,,,,no,,,,,,,,,,,,standard,2,1,Loligo Witrox,27,,,,closed,aquatic,,,,,fresh mass,gram,0.1547,20,,,,,,,,,,mLO2/h/ind,0.045671269,
Barneche_et_al_2019,18-04-2023,Diego_Barneche,d.barneche@aims.gov.au,primary,https://doi.org/10.5281/zenodo.2634100,https://doi.org/10.1111/1365-2435.13348,,Danio_rerio,,freshwater,freshwater,,0,,,,,,,,,laboratory,,18-05-2018,19-07-2018,,yes,,,20,,,,,,,,,,no,,,,,,,,,,,,standard,2,1,Loligo Witrox,27,,,,closed,aquatic,,,,,fresh mass,gram,0.3136,20,,,,,,,,,,mLO2/h/ind,0.082803179,
Barneche_et_al_2019,18-04-2023,Diego_Barneche,d.barneche@aims.gov.au,primary,https://doi.org/10.5281/zenodo.2634100,https://doi.org/10.1111/1365-2435.13348,,Danio_rerio,,freshwater,freshwater,,0,,,,,,,,,laboratory,,18-05-2018,19-07-2018,,yes,,,20,,,,,,,,,,no,,,,,,,,,,,,standard,2,1,Loligo Witrox,27,,,,closed,aquatic,,,,,fresh mass,gram,0.1622,20,,,,,,,,,,mLO2/h/ind,0.062780967,
Barneche_et_al_2019,18-04-2023,Diego_Barneche,d.barneche@aims.gov.au,primary,https://doi.org/10.5281/zenodo.2634100,https://doi.org/10.1111/1365-2435.13348,,Danio_rerio,,freshwater,freshwater,,0,,,,,,,,,laboratory,,18-05-2018,19-07-2018,,yes,,,20,,,,,,,,,,no,,,,,,,,,,,,standard,2,1,Loligo Witrox,27,,,,closed,aquatic,,,,,fresh mass,gram,0.18,20,,,,,,,,,,mLO2/h/ind,0.057237049,
Barneche_et_al_2019,18-04-2023,Diego_Barneche,d.barneche@aims.gov.au,primary,https://doi.org/10.5281/zenodo.2634100,https://doi.org/10.1111/1365-2435.13348,,Danio_rerio,,freshwater,freshwater,,0,,,,,,,,,laboratory,,18-05-2018,19-07-2018,,yes,,,20,,,,,,,,,,no,,,,,,,,,,,,standard,2,1,Loligo Witrox,27,,,,closed,aquatic,,,,,fresh mass,gram,0.1835,20,,,,,,,,,,mLO2/h/ind,0.03788984,
Barneche_et_al_2019,18-04-2023,Diego_Barneche,d.barneche@aims.gov.au,primary,https://doi.org/10.5281/zenodo.2634100,https://doi.org/10.1111/1365-2435.13348,,Danio_rerio,,freshwater,freshwater,,0,,,,,,,,,laboratory,,18-05-2018,19-07-2018,,yes,,,20,,,,,,,,,,no,,,,,,,,,,,,standard,2,1,Loligo Witrox,27,,,,closed,aquatic,,,,,fresh mass,gram,0.1821,20,,,,,,,,,,mLO2/h/ind,0.043849385,
Barneche_et_al_2019,18-04-2023,Diego_Barneche,d.barneche@aims.gov.au,primary,https://doi.org/10.5281/zenodo.2634100,https://doi.org/10.1111/1365-2435.13348,,Danio_rerio,,freshwater,freshwater,,0,,,,,,,,,laboratory,,18-05-2018,19-07-2018,,yes,,,29,,,,,,,,,,no,,,,,,,,,,,,standard,2,1,Loligo Witrox,27,,,,closed,aquatic,,,,,fresh mass,gram,0.306,29,,,,,,,,,,mLO2/h/ind,0.071910141,
Barneche_et_al_2019,18-04-2023,Diego_Barneche,d.barneche@aims.gov.au,primary,https://doi.org/10.5281/zenodo.2634100,https://doi.org/10.1111/1365-2435.13348,,Danio_rerio,,freshwater,freshwater,,0,,,,,,,,,laboratory,,18-05-2018,19-07-2018,,yes,,,29,,,,,,,,,,no,,,,,,,,,,,,standard,2,1,Loligo Witrox,27,,,,closed,aquatic,,,,,fresh mass,gram,0.2132,29,,,,,,,,,Died on 13/07/2018,mLO2/h/ind,0.248052327,
Barneche_et_al_2019,18-04-2023,Diego_Barneche,d.barneche@aims.gov.au,primary,https://doi.org/10.5281/zenodo.2634100,https://doi.org/10.1111/1365-2435.13348,,Danio_rerio,,freshwater,freshwater,,0,,,,,,,,,laboratory,,18-05-2018,19-07-2018,,yes,,,26,,,,,,,,,,no,,,,,,,,,,,,standard,2,1,Loligo Witrox,27,,,,closed,aquatic,,,,,fresh mass,gram,0.2991,26,,,,,,,,,,mLO2/h/ind,0.137957611,
Barneche_et_al_2019,18-04-2023,Diego_Barneche,d.barneche@aims.gov.au,primary,https://doi.org/10.5281/zenodo.2634100,https://doi.org/10.1111/1365-2435.13348,,Danio_rerio,,freshwater,freshwater,,0,,,,,,,,,laboratory,,18-05-2018,19-07-2018,,yes,,,26,,,,,,,,,,no,,,,,,,,,,,,standard,2,1,Loligo Witrox,27,,,,closed,aquatic,,,,,fresh mass,gram,0.223,26,,,,,,,,,,mLO2/h/ind,0.222998086,
Barneche_et_al_2019,18-04-2023,Diego_Barneche,d.barneche@aims.gov.au,primary,https://doi.org/10.5281/zenodo.2634100,https://doi.org/10.1111/1365-2435.13348,,Danio_rerio,,freshwater,freshwater,,0,,,,,,,,,laboratory,,18-05-2018,19-07-2018,,yes,,,26,,,,,,,,,,no,,,,,,,,,,,,standard,2,1,Loligo Witrox,27,,,,closed,aquatic,,,,,fresh mass,gram,0.4402,26,,,,,,,,,,mLO2/h/ind,0.233313789,
Barneche_et_al_2019,18-04-2023,Diego_Barneche,d.barneche@aims.gov.au,primary,https://doi.org/10.5281/zenodo.2634100,https://doi.org/10.1111/1365-2435.13348,,Danio_rerio,,freshwater,freshwater,,0,,,,,,,,,laboratory,,18-05-2018,19-07-2018,,yes,,,26,,,,,,,,,,no,,,,,,,,,,,,standard,2,1,Loligo Witrox,27,,,,closed,aquatic,,,,,fresh mass,gram,0.3934,26,,,,,,,,,,mLO2/h/ind,0.088552206,
