dataset_id,date_of_contribution,name_contact,email_contact,type_of_reference,doi_dataset,doi_publication,comments_reference,species_reported,location_description,realm_general,realm_specific,depth_of_collection,lat_gg_mm_ss,long_gg_mm_ss,origin,comments_location,date_of_collection_initial,date_of_collection_final,comments_timing,maintained,maintenance_duration_days,maintenance_duration_generations,maintenance_temperature,maintenance_salinity,maintenance_ph,maintenance_oxygen,maintenance_carbon_dioxide,maintenance_photoperiod,maintenance_humidity,maintenance_oxygen_units,maintenance_carbon_dioxide_units,maintenance_food_type,acclimated,acclimation_duration,acclimation_temperature,acclimation_salinity,acclimation_ph,acclimation_oxygen,acclimation_carbon_dioxide,acclimation_photoperiod,acclimation_humidity,acclimation_oxygen_units,acclimation_carbon_dioxide_units,acclimation_food_type,metabolic_rate_type,acclimation_chamber,fasting_time,sensor_type,respiration_volume,delay_time,respiratory_chamber_material,incubation_time,respirometry_type,breathing_mode,life_stage_general,life_stage_specific,sex,reproductive_stage,size_type,size_units,size_value,test_temperature,test_salinity,test_ph,test_oxygen,test_carbon_dioxide,test_oxygen_units,test_carbon_dioxide_units,test_photoperiod,test_humidity,comments_experimental_conditions,resp_unit,resp_value,comments_respiration
Hermaniuk_et_al_2021,22-02-2023,Adam _Hermaniuk,hylaar@gmail.com,primary,https://doi.org/10.5061/dryad.2280gb5qw,https://doi.org/10.1242/jeb.227124,,Danio_rerio,,freshwater,freshwater,0.1,,,laboratory,,,,,yes,,,29.5,,,,,,,,,,no,,,,,,,,,,,,routine,0.3,,"fluorescence-based oxygen reading device (SDR SensorDish Reader; PreSens, Regensburg, Germany)",0.2,0.3,glass,,closed,aquatic,larva,larva,,,total length,millimeter,3.577,23.5,,,,,,,,,Diploid fish,nmolO2/h/ind,5.216351851,
Hermaniuk_et_al_2021,22-02-2023,Adam _Hermaniuk,hylaar@gmail.com,primary,https://doi.org/10.5061/dryad.2280gb5qw,https://doi.org/10.1242/jeb.227124,,Danio_rerio,,freshwater,freshwater,0.1,,,laboratory,,,,,yes,,,29.5,,,,,,,,,,no,,,,,,,,,,,,routine,0.3,,"fluorescence-based oxygen reading device (SDR SensorDish Reader; PreSens, Regensburg, Germany)",0.2,0.3,glass,,closed,aquatic,larva,larva,,,total length,millimeter,3.512,23.5,,,,,,,,,Triploid fish,nmolO2/h/ind,11.56633822,
Hermaniuk_et_al_2021,22-02-2023,Adam _Hermaniuk,hylaar@gmail.com,primary,https://doi.org/10.5061/dryad.2280gb5qw,https://doi.org/10.1242/jeb.227124,,Danio_rerio,,freshwater,freshwater,0.1,,,laboratory,,,,,yes,,,29.5,,,,,,,,,,no,,,,,,,,,,,,routine,0.3,,"fluorescence-based oxygen reading device (SDR SensorDish Reader; PreSens, Regensburg, Germany)",0.2,0.3,glass,,closed,aquatic,larva,larva,,,total length,millimeter,3.935,23.5,,,,,,,,,Triploid fish,nmolO2/h/ind,10.45942601,
Hermaniuk_et_al_2021,22-02-2023,Adam _Hermaniuk,hylaar@gmail.com,primary,https://doi.org/10.5061/dryad.2280gb5qw,https://doi.org/10.1242/jeb.227124,,Danio_rerio,,freshwater,freshwater,0.1,,,laboratory,,,,,yes,,,29.5,,,,,,,,,,no,,,,,,,,,,,,routine,0.3,,"fluorescence-based oxygen reading device (SDR SensorDish Reader; PreSens, Regensburg, Germany)",0.2,0.3,glass,,closed,aquatic,larva,larva,,,total length,millimeter,3.769,23.5,,,,,,,,,Triploid fish,nmolO2/h/ind,9.22385865,
Hermaniuk_et_al_2021,22-02-2023,Adam _Hermaniuk,hylaar@gmail.com,primary,https://doi.org/10.5061/dryad.2280gb5qw,https://doi.org/10.1242/jeb.227124,,Danio_rerio,,freshwater,freshwater,0.1,,,laboratory,,,,,yes,,,29.5,,,,,,,,,,no,,,,,,,,,,,,routine,0.3,,"fluorescence-based oxygen reading device (SDR SensorDish Reader; PreSens, Regensburg, Germany)",0.2,0.3,glass,,closed,aquatic,larva,larva,,,total length,millimeter,3.686,23.5,,,,,,,,,Diploid fish,nmolO2/h/ind,8.514394706,
Hermaniuk_et_al_2021,22-02-2023,Adam _Hermaniuk,hylaar@gmail.com,primary,https://doi.org/10.5061/dryad.2280gb5qw,https://doi.org/10.1242/jeb.227124,,Danio_rerio,,freshwater,freshwater,0.1,,,laboratory,,,,,yes,,,29.5,,,,,,,,,,no,,,,,,,,,,,,routine,0.3,,"fluorescence-based oxygen reading device (SDR SensorDish Reader; PreSens, Regensburg, Germany)",0.2,0.3,glass,,closed,aquatic,larva,larva,,,total length,millimeter,3.905,23.5,,,,,,,,,Diploid fish,nmolO2/h/ind,11.45575928,
Hermaniuk_et_al_2021,22-02-2023,Adam _Hermaniuk,hylaar@gmail.com,primary,https://doi.org/10.5061/dryad.2280gb5qw,https://doi.org/10.1242/jeb.227124,,Danio_rerio,,freshwater,freshwater,0.1,,,laboratory,,,,,yes,,,29.5,,,,,,,,,,no,,,,,,,,,,,,routine,0.3,,"fluorescence-based oxygen reading device (SDR SensorDish Reader; PreSens, Regensburg, Germany)",0.2,0.3,glass,,closed,aquatic,larva,larva,,,total length,millimeter,3.808,23.5,,,,,,,,,Triploid fish,nmolO2/h/ind,8.163474578,
Hermaniuk_et_al_2021,22-02-2023,Adam _Hermaniuk,hylaar@gmail.com,primary,https://doi.org/10.5061/dryad.2280gb5qw,https://doi.org/10.1242/jeb.227124,,Danio_rerio,,freshwater,freshwater,0.1,,,laboratory,,,,,yes,,,29.5,,,,,,,,,,no,,,,,,,,,,,,routine,0.3,,"fluorescence-based oxygen reading device (SDR SensorDish Reader; PreSens, Regensburg, Germany)",0.2,0.3,glass,,closed,aquatic,larva,larva,,,total length,millimeter,3.781,23.5,,,,,,,,,Diploid fish,nmolO2/h/ind,7.146980885,
Hermaniuk_et_al_2021,22-02-2023,Adam _Hermaniuk,hylaar@gmail.com,primary,https://doi.org/10.5061/dryad.2280gb5qw,https://doi.org/10.1242/jeb.227124,,Danio_rerio,,freshwater,freshwater,0.1,,,laboratory,,,,,yes,,,29.5,,,,,,,,,,no,,,,,,,,,,,,routine,0.3,,"fluorescence-based oxygen reading device (SDR SensorDish Reader; PreSens, Regensburg, Germany)",0.2,0.3,glass,,closed,aquatic,larva,larva,,,total length,millimeter,3.837,23.5,,,,,,,,,Diploid fish,nmolO2/h/ind,8.363749057,
Hermaniuk_et_al_2021,22-02-2023,Adam _Hermaniuk,hylaar@gmail.com,primary,https://doi.org/10.5061/dryad.2280gb5qw,https://doi.org/10.1242/jeb.227124,,Danio_rerio,,freshwater,freshwater,0.1,,,laboratory,,,,,yes,,,29.5,,,,,,,,,,no,,,,,,,,,,,,routine,0.3,,"fluorescence-based oxygen reading device (SDR SensorDish Reader; PreSens, Regensburg, Germany)",0.2,0.3,glass,,closed,aquatic,larva,larva,,,total length,millimeter,3.971,23.5,,,,,,,,,Triploid fish,nmolO2/h/ind,8.878227825,
Hermaniuk_et_al_2021,22-02-2023,Adam _Hermaniuk,hylaar@gmail.com,primary,https://doi.org/10.5061/dryad.2280gb5qw,https://doi.org/10.1242/jeb.227124,,Danio_rerio,,freshwater,freshwater,0.1,,,laboratory,,,,,yes,,,29.5,,,,,,,,,,no,,,,,,,,,,,,routine,0.3,,"fluorescence-based oxygen reading device (SDR SensorDish Reader; PreSens, Regensburg, Germany)",0.2,0.3,glass,,closed,aquatic,larva,larva,,,total length,millimeter,3.725,23.5,,,,,,,,,Triploid fish,nmolO2/h/ind,8.168001512,
Hermaniuk_et_al_2021,22-02-2023,Adam _Hermaniuk,hylaar@gmail.com,primary,https://doi.org/10.5061/dryad.2280gb5qw,https://doi.org/10.1242/jeb.227124,,Danio_rerio,,freshwater,freshwater,0.1,,,laboratory,,,,,yes,,,26.5,,,,,,,,,,no,,,,,,,,,,,,routine,0.3,,"fluorescence-based oxygen reading device (SDR SensorDish Reader; PreSens, Regensburg, Germany)",0.2,0.3,glass,,closed,aquatic,larva,larva,,,total length,millimeter,3.935,29.5,,,,,,,,,Diploid fish,nmolO2/h/ind,7.825673009,
Hermaniuk_et_al_2021,22-02-2023,Adam _Hermaniuk,hylaar@gmail.com,primary,https://doi.org/10.5061/dryad.2280gb5qw,https://doi.org/10.1242/jeb.227124,,Danio_rerio,,freshwater,freshwater,0.1,,,laboratory,,,,,yes,,,26.5,,,,,,,,,,no,,,,,,,,,,,,routine,0.3,,"fluorescence-based oxygen reading device (SDR SensorDish Reader; PreSens, Regensburg, Germany)",0.2,0.3,glass,,closed,aquatic,larva,larva,,,total length,millimeter,3.74,29.5,,,,,,,,,Triploid fish,nmolO2/h/ind,7.813365388,
Hermaniuk_et_al_2021,22-02-2023,Adam _Hermaniuk,hylaar@gmail.com,primary,https://doi.org/10.5061/dryad.2280gb5qw,https://doi.org/10.1242/jeb.227124,,Danio_rerio,,freshwater,freshwater,0.1,,,laboratory,,,,,yes,,,26.5,,,,,,,,,,no,,,,,,,,,,,,routine,0.3,,"fluorescence-based oxygen reading device (SDR SensorDish Reader; PreSens, Regensburg, Germany)",0.2,0.3,glass,,closed,aquatic,larva,larva,,,total length,millimeter,3.93,29.5,,,,,,,,,Diploid fish,nmolO2/h/ind,9.355121773,
Hermaniuk_et_al_2021,22-02-2023,Adam _Hermaniuk,hylaar@gmail.com,primary,https://doi.org/10.5061/dryad.2280gb5qw,https://doi.org/10.1242/jeb.227124,,Danio_rerio,,freshwater,freshwater,0.1,,,laboratory,,,,,yes,,,26.5,,,,,,,,,,no,,,,,,,,,,,,routine,0.3,,"fluorescence-based oxygen reading device (SDR SensorDish Reader; PreSens, Regensburg, Germany)",0.2,0.3,glass,,closed,aquatic,larva,larva,,,total length,millimeter,3.993,29.5,,,,,,,,,Diploid fish,nmolO2/h/ind,5.718506979,
Hermaniuk_et_al_2021,22-02-2023,Adam _Hermaniuk,hylaar@gmail.com,primary,https://doi.org/10.5061/dryad.2280gb5qw,https://doi.org/10.1242/jeb.227124,,Danio_rerio,,freshwater,freshwater,0.1,,,laboratory,,,,,yes,,,26.5,,,,,,,,,,no,,,,,,,,,,,,routine,0.3,,"fluorescence-based oxygen reading device (SDR SensorDish Reader; PreSens, Regensburg, Germany)",0.2,0.3,glass,,closed,aquatic,larva,larva,,,total length,millimeter,4.151,29.5,,,,,,,,,Triploid fish,nmolO2/h/ind,8.222344577,
Hermaniuk_et_al_2021,22-02-2023,Adam _Hermaniuk,hylaar@gmail.com,primary,https://doi.org/10.5061/dryad.2280gb5qw,https://doi.org/10.1242/jeb.227124,,Danio_rerio,,freshwater,freshwater,0.1,,,laboratory,,,,,yes,,,26.5,,,,,,,,,,no,,,,,,,,,,,,routine,0.3,,"fluorescence-based oxygen reading device (SDR SensorDish Reader; PreSens, Regensburg, Germany)",0.2,0.3,glass,,closed,aquatic,larva,larva,,,total length,millimeter,4.068,29.5,,,,,,,,,Triploid fish,nmolO2/h/ind,16.17225888,
Hermaniuk_et_al_2021,22-02-2023,Adam _Hermaniuk,hylaar@gmail.com,primary,https://doi.org/10.5061/dryad.2280gb5qw,https://doi.org/10.1242/jeb.227124,,Danio_rerio,,freshwater,freshwater,0.1,,,laboratory,,,,,yes,,,26.5,,,,,,,,,,no,,,,,,,,,,,,routine,0.3,,"fluorescence-based oxygen reading device (SDR SensorDish Reader; PreSens, Regensburg, Germany)",0.2,0.3,glass,,closed,aquatic,larva,larva,,,total length,millimeter,3.833,29.5,,,,,,,,,Diploid fish,nmolO2/h/ind,5.906297976,
Hermaniuk_et_al_2021,22-02-2023,Adam _Hermaniuk,hylaar@gmail.com,primary,https://doi.org/10.5061/dryad.2280gb5qw,https://doi.org/10.1242/jeb.227124,,Danio_rerio,,freshwater,freshwater,0.1,,,laboratory,,,,,yes,,,26.5,,,,,,,,,,no,,,,,,,,,,,,routine,0.3,,"fluorescence-based oxygen reading device (SDR SensorDish Reader; PreSens, Regensburg, Germany)",0.2,0.3,glass,,closed,aquatic,larva,larva,,,total length,millimeter,3.711,29.5,,,,,,,,,Triploid fish,nmolO2/h/ind,8.672024641,
Hermaniuk_et_al_2021,22-02-2023,Adam _Hermaniuk,hylaar@gmail.com,primary,https://doi.org/10.5061/dryad.2280gb5qw,https://doi.org/10.1242/jeb.227124,,Danio_rerio,,freshwater,freshwater,0.1,,,laboratory,,,,,yes,,,26.5,,,,,,,,,,no,,,,,,,,,,,,routine,0.3,,"fluorescence-based oxygen reading device (SDR SensorDish Reader; PreSens, Regensburg, Germany)",0.2,0.3,glass,,closed,aquatic,larva,larva,,,total length,millimeter,4.01,29.5,,,,,,,,,Diploid fish,nmolO2/h/ind,7.202127439,
Hermaniuk_et_al_2021,22-02-2023,Adam _Hermaniuk,hylaar@gmail.com,primary,https://doi.org/10.5061/dryad.2280gb5qw,https://doi.org/10.1242/jeb.227124,,Danio_rerio,,freshwater,freshwater,0.1,,,laboratory,,,,,yes,,,26.5,,,,,,,,,,no,,,,,,,,,,,,routine,0.3,,"fluorescence-based oxygen reading device (SDR SensorDish Reader; PreSens, Regensburg, Germany)",0.2,0.3,glass,,closed,aquatic,larva,larva,,,total length,millimeter,3.985,29.5,,,,,,,,,Triploid fish,nmolO2/h/ind,15.01121728,
Hermaniuk_et_al_2021,22-02-2023,Adam _Hermaniuk,hylaar@gmail.com,primary,https://doi.org/10.5061/dryad.2280gb5qw,https://doi.org/10.1242/jeb.227124,,Danio_rerio,,freshwater,freshwater,0.1,,,laboratory,,,,,yes,,,26.5,,,,,,,,,,no,,,,,,,,,,,,routine,0.3,,"fluorescence-based oxygen reading device (SDR SensorDish Reader; PreSens, Regensburg, Germany)",0.2,0.3,glass,,closed,aquatic,larva,larva,,,total length,millimeter,4.156,29.5,,,,,,,,,Triploid fish,nmolO2/h/ind,7.421182334,
Hermaniuk_et_al_2021,22-02-2023,Adam _Hermaniuk,hylaar@gmail.com,primary,https://doi.org/10.5061/dryad.2280gb5qw,https://doi.org/10.1242/jeb.227124,,Danio_rerio,,freshwater,freshwater,0.1,,,laboratory,,,,,yes,,,26.5,,,,,,,,,,no,,,,,,,,,,,,routine,0.3,,"fluorescence-based oxygen reading device (SDR SensorDish Reader; PreSens, Regensburg, Germany)",0.2,0.3,glass,,closed,aquatic,larva,larva,,,total length,millimeter,4.107,29.5,,,,,,,,,Triploid fish,nmolO2/h/ind,18.13773067,
Hermaniuk_et_al_2021,22-02-2023,Adam _Hermaniuk,hylaar@gmail.com,primary,https://doi.org/10.5061/dryad.2280gb5qw,https://doi.org/10.1242/jeb.227124,,Danio_rerio,,freshwater,freshwater,0.1,,,laboratory,,,,,yes,,,26.5,,,,,,,,,,no,,,,,,,,,,,,routine,0.3,,"fluorescence-based oxygen reading device (SDR SensorDish Reader; PreSens, Regensburg, Germany)",0.2,0.3,glass,,closed,aquatic,larva,larva,,,total length,millimeter,4.187,29.5,,,,,,,,,Triploid fish,nmolO2/h/ind,12.0768635,
Hermaniuk_et_al_2021,22-02-2023,Adam _Hermaniuk,hylaar@gmail.com,primary,https://doi.org/10.5061/dryad.2280gb5qw,https://doi.org/10.1242/jeb.227124,,Danio_rerio,,freshwater,freshwater,0.1,,,laboratory,,,,,yes,,,26.5,,,,,,,,,,no,,,,,,,,,,,,routine,0.3,,"fluorescence-based oxygen reading device (SDR SensorDish Reader; PreSens, Regensburg, Germany)",0.2,0.3,glass,,closed,aquatic,larva,larva,,,total length,millimeter,3.997,29.5,,,,,,,,,Diploid fish,nmolO2/h/ind,8.41321561,
Hermaniuk_et_al_2021,22-02-2023,Adam _Hermaniuk,hylaar@gmail.com,primary,https://doi.org/10.5061/dryad.2280gb5qw,https://doi.org/10.1242/jeb.227124,,Danio_rerio,,freshwater,freshwater,0.1,,,laboratory,,,,,yes,,,26.5,,,,,,,,,,no,,,,,,,,,,,,routine,0.3,,"fluorescence-based oxygen reading device (SDR SensorDish Reader; PreSens, Regensburg, Germany)",0.2,0.3,glass,,closed,aquatic,larva,larva,,,total length,millimeter,3.735,29.5,,,,,,,,,Diploid fish,nmolO2/h/ind,7.657113901,
Hermaniuk_et_al_2021,22-02-2023,Adam _Hermaniuk,hylaar@gmail.com,primary,https://doi.org/10.5061/dryad.2280gb5qw,https://doi.org/10.1242/jeb.227124,,Danio_rerio,,freshwater,freshwater,0.1,,,laboratory,,,,,yes,,,26.5,,,,,,,,,,no,,,,,,,,,,,,routine,0.3,,"fluorescence-based oxygen reading device (SDR SensorDish Reader; PreSens, Regensburg, Germany)",0.2,0.3,glass,,closed,aquatic,larva,larva,,,total length,millimeter,4.048,29.5,,,,,,,,,Triploid fish,nmolO2/h/ind,8.838799439,
Hermaniuk_et_al_2021,22-02-2023,Adam _Hermaniuk,hylaar@gmail.com,primary,https://doi.org/10.5061/dryad.2280gb5qw,https://doi.org/10.1242/jeb.227124,,Danio_rerio,,freshwater,freshwater,0.1,,,laboratory,,,,,yes,,,26.5,,,,,,,,,,no,,,,,,,,,,,,routine,0.3,,"fluorescence-based oxygen reading device (SDR SensorDish Reader; PreSens, Regensburg, Germany)",0.2,0.3,glass,,closed,aquatic,larva,larva,,,total length,millimeter,4.017,29.5,,,,,,,,,Diploid fish,nmolO2/h/ind,8.586046682,
Hermaniuk_et_al_2021,22-02-2023,Adam _Hermaniuk,hylaar@gmail.com,primary,https://doi.org/10.5061/dryad.2280gb5qw,https://doi.org/10.1242/jeb.227124,,Danio_rerio,,freshwater,freshwater,0.1,,,laboratory,,,,,yes,,,26.5,,,,,,,,,,no,,,,,,,,,,,,routine,0.3,,"fluorescence-based oxygen reading device (SDR SensorDish Reader; PreSens, Regensburg, Germany)",0.2,0.3,glass,,closed,aquatic,larva,larva,,,total length,millimeter,4.015,29.5,,,,,,,,,Triploid fish,nmolO2/h/ind,11.1089372,
Hermaniuk_et_al_2021,22-02-2023,Adam _Hermaniuk,hylaar@gmail.com,primary,https://doi.org/10.5061/dryad.2280gb5qw,https://doi.org/10.1242/jeb.227124,,Danio_rerio,,freshwater,freshwater,0.1,,,laboratory,,,,,yes,,,23.5,,,,,,,,,,no,,,,,,,,,,,,routine,0.3,,"fluorescence-based oxygen reading device (SDR SensorDish Reader; PreSens, Regensburg, Germany)",0.2,0.3,glass,,closed,aquatic,larva,larva,,,total length,millimeter,3.873,29.5,,,,,,,,,Diploid fish,nmolO2/h/ind,14.99914053,
Hermaniuk_et_al_2021,22-02-2023,Adam _Hermaniuk,hylaar@gmail.com,primary,https://doi.org/10.5061/dryad.2280gb5qw,https://doi.org/10.1242/jeb.227124,,Danio_rerio,,freshwater,freshwater,0.1,,,laboratory,,,,,yes,,,23.5,,,,,,,,,,no,,,,,,,,,,,,routine,0.3,,"fluorescence-based oxygen reading device (SDR SensorDish Reader; PreSens, Regensburg, Germany)",0.2,0.3,glass,,closed,aquatic,larva,larva,,,total length,millimeter,3.963,29.5,,,,,,,,,Triploid fish,nmolO2/h/ind,9.096155251,
Hermaniuk_et_al_2021,22-02-2023,Adam _Hermaniuk,hylaar@gmail.com,primary,https://doi.org/10.5061/dryad.2280gb5qw,https://doi.org/10.1242/jeb.227124,,Danio_rerio,,freshwater,freshwater,0.1,,,laboratory,,,,,yes,,,23.5,,,,,,,,,,no,,,,,,,,,,,,routine,0.3,,"fluorescence-based oxygen reading device (SDR SensorDish Reader; PreSens, Regensburg, Germany)",0.2,0.3,glass,,closed,aquatic,larva,larva,,,total length,millimeter,3.65,29.5,,,,,,,,,Triploid fish,nmolO2/h/ind,8.062039467,
Hermaniuk_et_al_2021,22-02-2023,Adam _Hermaniuk,hylaar@gmail.com,primary,https://doi.org/10.5061/dryad.2280gb5qw,https://doi.org/10.1242/jeb.227124,,Danio_rerio,,freshwater,freshwater,0.1,,,laboratory,,,,,yes,,,23.5,,,,,,,,,,no,,,,,,,,,,,,routine,0.3,,"fluorescence-based oxygen reading device (SDR SensorDish Reader; PreSens, Regensburg, Germany)",0.2,0.3,glass,,closed,aquatic,larva,larva,,,total length,millimeter,4.054,29.5,,,,,,,,,Diploid fish,nmolO2/h/ind,16.93423252,
Hermaniuk_et_al_2021,22-02-2023,Adam _Hermaniuk,hylaar@gmail.com,primary,https://doi.org/10.5061/dryad.2280gb5qw,https://doi.org/10.1242/jeb.227124,,Danio_rerio,,freshwater,freshwater,0.1,,,laboratory,,,,,yes,,,23.5,,,,,,,,,,no,,,,,,,,,,,,routine,0.3,,"fluorescence-based oxygen reading device (SDR SensorDish Reader; PreSens, Regensburg, Germany)",0.2,0.3,glass,,closed,aquatic,larva,larva,,,total length,millimeter,3.567,29.5,,,,,,,,,Triploid fish,nmolO2/h/ind,10.60061115,
Hermaniuk_et_al_2021,22-02-2023,Adam _Hermaniuk,hylaar@gmail.com,primary,https://doi.org/10.5061/dryad.2280gb5qw,https://doi.org/10.1242/jeb.227124,,Danio_rerio,,freshwater,freshwater,0.1,,,laboratory,,,,,yes,,,23.5,,,,,,,,,,no,,,,,,,,,,,,routine,0.3,,"fluorescence-based oxygen reading device (SDR SensorDish Reader; PreSens, Regensburg, Germany)",0.2,0.3,glass,,closed,aquatic,larva,larva,,,total length,millimeter,3.801,29.5,,,,,,,,,Triploid fish,nmolO2/h/ind,17.37342328,
Hermaniuk_et_al_2021,22-02-2023,Adam _Hermaniuk,hylaar@gmail.com,primary,https://doi.org/10.5061/dryad.2280gb5qw,https://doi.org/10.1242/jeb.227124,,Danio_rerio,,freshwater,freshwater,0.1,,,laboratory,,,,,yes,,,23.5,,,,,,,,,,no,,,,,,,,,,,,routine,0.3,,"fluorescence-based oxygen reading device (SDR SensorDish Reader; PreSens, Regensburg, Germany)",0.2,0.3,glass,,closed,aquatic,larva,larva,,,total length,millimeter,3.776,29.5,,,,,,,,,Triploid fish,nmolO2/h/ind,11.14107983,
Hermaniuk_et_al_2021,22-02-2023,Adam _Hermaniuk,hylaar@gmail.com,primary,https://doi.org/10.5061/dryad.2280gb5qw,https://doi.org/10.1242/jeb.227124,,Danio_rerio,,freshwater,freshwater,0.1,,,laboratory,,,,,yes,,,23.5,,,,,,,,,,no,,,,,,,,,,,,routine,0.3,,"fluorescence-based oxygen reading device (SDR SensorDish Reader; PreSens, Regensburg, Germany)",0.2,0.3,glass,,closed,aquatic,larva,larva,,,total length,millimeter,3.866,29.5,,,,,,,,,Diploid fish,nmolO2/h/ind,13.06658451,
Hermaniuk_et_al_2021,22-02-2023,Adam _Hermaniuk,hylaar@gmail.com,primary,https://doi.org/10.5061/dryad.2280gb5qw,https://doi.org/10.1242/jeb.227124,,Danio_rerio,,freshwater,freshwater,0.1,,,laboratory,,,,,yes,,,23.5,,,,,,,,,,no,,,,,,,,,,,,routine,0.3,,"fluorescence-based oxygen reading device (SDR SensorDish Reader; PreSens, Regensburg, Germany)",0.2,0.3,glass,,closed,aquatic,larva,larva,,,total length,millimeter,3.981,29.5,,,,,,,,,Diploid fish,nmolO2/h/ind,15.30268258,
Hermaniuk_et_al_2021,22-02-2023,Adam _Hermaniuk,hylaar@gmail.com,primary,https://doi.org/10.5061/dryad.2280gb5qw,https://doi.org/10.1242/jeb.227124,,Danio_rerio,,freshwater,freshwater,0.1,,,laboratory,,,,,yes,,,23.5,,,,,,,,,,no,,,,,,,,,,,,routine,0.3,,"fluorescence-based oxygen reading device (SDR SensorDish Reader; PreSens, Regensburg, Germany)",0.2,0.3,glass,,closed,aquatic,larva,larva,,,total length,millimeter,3.978,29.5,,,,,,,,,Triploid fish,nmolO2/h/ind,14.90167462,
Hermaniuk_et_al_2021,22-02-2023,Adam _Hermaniuk,hylaar@gmail.com,primary,https://doi.org/10.5061/dryad.2280gb5qw,https://doi.org/10.1242/jeb.227124,,Danio_rerio,,freshwater,freshwater,0.1,,,laboratory,,,,,yes,,,23.5,,,,,,,,,,no,,,,,,,,,,,,routine,0.3,,"fluorescence-based oxygen reading device (SDR SensorDish Reader; PreSens, Regensburg, Germany)",0.2,0.3,glass,,closed,aquatic,larva,larva,,,total length,millimeter,3.742,29.5,,,,,,,,,Triploid fish,nmolO2/h/ind,17.97079838,
Hermaniuk_et_al_2021,22-02-2023,Adam _Hermaniuk,hylaar@gmail.com,primary,https://doi.org/10.5061/dryad.2280gb5qw,https://doi.org/10.1242/jeb.227124,,Danio_rerio,,freshwater,freshwater,0.1,,,laboratory,,,,,yes,,,23.5,,,,,,,,,,no,,,,,,,,,,,,routine,0.3,,"fluorescence-based oxygen reading device (SDR SensorDish Reader; PreSens, Regensburg, Germany)",0.2,0.3,glass,,closed,aquatic,larva,larva,,,total length,millimeter,3.771,29.5,,,,,,,,,Diploid fish,nmolO2/h/ind,11.54229718,
Hermaniuk_et_al_2021,22-02-2023,Adam _Hermaniuk,hylaar@gmail.com,primary,https://doi.org/10.5061/dryad.2280gb5qw,https://doi.org/10.1242/jeb.227124,,Danio_rerio,,freshwater,freshwater,0.1,,,laboratory,,,,,yes,,,23.5,,,,,,,,,,no,,,,,,,,,,,,routine,0.3,,"fluorescence-based oxygen reading device (SDR SensorDish Reader; PreSens, Regensburg, Germany)",0.2,0.3,glass,,closed,aquatic,larva,larva,,,total length,millimeter,3.565,29.5,,,,,,,,,Triploid fish,nmolO2/h/ind,19.00543675,
Hermaniuk_et_al_2021,22-02-2023,Adam _Hermaniuk,hylaar@gmail.com,primary,https://doi.org/10.5061/dryad.2280gb5qw,https://doi.org/10.1242/jeb.227124,,Danio_rerio,,freshwater,freshwater,0.1,,,laboratory,,,,,yes,,,23.5,,,,,,,,,,no,,,,,,,,,,,,routine,0.3,,"fluorescence-based oxygen reading device (SDR SensorDish Reader; PreSens, Regensburg, Germany)",0.2,0.3,glass,,closed,aquatic,larva,larva,,,total length,millimeter,3.981,29.5,,,,,,,,,Diploid fish,nmolO2/h/ind,20.37222697,
Hermaniuk_et_al_2021,22-02-2023,Adam _Hermaniuk,hylaar@gmail.com,primary,https://doi.org/10.5061/dryad.2280gb5qw,https://doi.org/10.1242/jeb.227124,,Danio_rerio,,freshwater,freshwater,0.1,,,laboratory,,,,,yes,,,23.5,,,,,,,,,,no,,,,,,,,,,,,routine,0.3,,"fluorescence-based oxygen reading device (SDR SensorDish Reader; PreSens, Regensburg, Germany)",0.2,0.3,glass,,closed,aquatic,larva,larva,,,total length,millimeter,4.132,29.5,,,,,,,,,Triploid fish,nmolO2/h/ind,23.39302761,
Hermaniuk_et_al_2021,22-02-2023,Adam _Hermaniuk,hylaar@gmail.com,primary,https://doi.org/10.5061/dryad.2280gb5qw,https://doi.org/10.1242/jeb.227124,,Danio_rerio,,freshwater,freshwater,0.1,,,laboratory,,,,,yes,,,23.5,,,,,,,,,,no,,,,,,,,,,,,routine,0.3,,"fluorescence-based oxygen reading device (SDR SensorDish Reader; PreSens, Regensburg, Germany)",0.2,0.3,glass,,closed,aquatic,larva,larva,,,total length,millimeter,4.017,29.5,,,,,,,,,Diploid fish,nmolO2/h/ind,13.08883201,
Hermaniuk_et_al_2021,22-02-2023,Adam _Hermaniuk,hylaar@gmail.com,primary,https://doi.org/10.5061/dryad.2280gb5qw,https://doi.org/10.1242/jeb.227124,,Danio_rerio,,freshwater,freshwater,0.1,,,laboratory,,,,,yes,,,23.5,,,,,,,,,,no,,,,,,,,,,,,routine,0.3,,"fluorescence-based oxygen reading device (SDR SensorDish Reader; PreSens, Regensburg, Germany)",0.2,0.3,glass,,closed,aquatic,larva,larva,,,total length,millimeter,3.747,29.5,,,,,,,,,Diploid fish,nmolO2/h/ind,10.83851494,
